benefits_n_reviews,benefits_rating,ceo_score,company,cotype,culture_score,employee_count,end_date,founded,industry,interview_difficulty,interview_n_reviews,location,negative_xp,neutral_xp,number_reviews,positive_xp,recommendation,revenue,reviewscon,reviewspro,start_date,ticker,website,year
136,4.5,82,F5 Networks, Company - Public (FFIV) ,3.9,5001 to 10000 employees,, 1996, Computer Hardware & Software, 3.1,259,"Seattle, WA",29,16,782,55,74, $1 to $2 billion (USD) per year,Management struggling to migrate to cloud business model from datacenter centric buisness Layers upon layers of middle management,Flexible working hours with a good work life balance Great benefits family plans for HDHP health are at no monthly cost to the employee,,FFIV,www.f5.com,2015
176,4.3,92,Nestlé Purina U.S., 1894,4.2,10000+ employees,,, Subsidiary or Business Segment, 3.1,453,"Saint Louis, MO",17,19,729,64,85, Consumer Products Manufacturing,Could have a better Work Life balance Long hours sometimes they can force you to stay extra hours to cover,There is an excellent work life balance Bringing well behaved pets to work is a huge perk,,,www.nestlepurinacareers.com,2015
113,4.8,99,Bain & Company, Company - Private,4.6,5001 to 10000 employees,, 1973, Consulting, 3.6,"1,203","Boston, MA",7,18,2679,75,94, $2 to $5 billion (USD) per year,Client service model can mean long hours Work life balance pode melhorar,Great people amp team A Bainie never lets another Bainie fail World class professional development,,,www.bain.com,2015
1243,4.6,92,Google, Company - Public (GOOG) ,4.4,10000+ employees,, 1998, Internet, 3.3,"9,869","Mountain View, CA",16,23,9301,61,86, $10+ billion (USD) per year,Work life balance is questionable It s a big company with inexperienced management,It s great they always have free food Very smart people with great work life balance,,GOOG,www.google.com,2015
321,4.5,91,Southwest Airlines, Company - Public (LUV) ,4.3,10000+ employees,10/31/15, 1967, Airlines, 2.6,"1,133","Dallas, TX",8,12,1777,80,84, $10+ billion (USD) per year,Sometimes there s mandatory overtime but they make you aware of that going in The airline doesn t fly to Asia or Europe,Great company culture with great benefits Flight Benefits amp other travel benefits it s such an awesome perk to be able to jump on a plane anytime I need without too much hassle,11/2/14,LUV,www.southwest.com,2016
161,3.6,85,GE Aviation, 1917,3.7,1001 to 5000 employees,10/31/15,, Subsidiary or Business Segment, 2.9,468,"Cincinnati, OH",10,17,1164,73,74, Aerospace & Defense,Work life Balance ist nicht das Beste Very large company hard to make a visible impact,Culture work environment technology Good work life balance and opportunities,11/2/14,,www.geaviation.com,2016
714,4.4,92,Costco Wholesale, Company - Public (COST) ,4.0,10000+ employees,10/31/15, 1976, General Merchandise & Superstores, 2.5,"1,204","Issaquah, WA",12,16,6001,72,82, $10+ billion (USD) per year,No weekends off unless you are a full time employee if limited part time hard to move to,great benefits even for part time employees Great pay for little experience,11/2/14,COST,www.costco.com,2016
377,4.2,92,Chevron, Company - Public (CVX) ,4.0,10000+ employees,10/31/15, 1879, Oil & Gas Exploration & Production, 2.8,618,"San Ramon, CA",7,17,2497,76,82, $10+ billion (USD) per year,Since the down of oil prices they cut down facilities and salaries for intern Work Life Balance was not so easy,Competitve pay with good work life balance Good and standard work environment,11/2/14,CVX,www.chevron.com,2016
117,4.1,93,Gensler, Company - Private,4.0,5001 to 10000 employees,10/31/15, 1965, Architectural & Engineering Services, 2.7,278,"San Francisco, CA",15,17,882,68,79, $1 to $2 billion (USD) per year,Work life balance will suffer a little if you want to advances Sometimes long hours and politics rule every single aspect,Gensler has an incredibly creative work environment Great people who make it a fun environment,11/2/14,,www.gensler.com,2016
120,4.2,96,Red Hat, Company - Public (RHT) ,4.1,10000+ employees,10/31/15, 1993, Computer Hardware & Software, 3.0,472,"Raleigh, NC",22,14,1399,64,83, $2 to $5 billion (USD) per year,Open Source by default means that the code you write can and likely will be critiqued for the res5 of this eternity Sometimes work life balance affects as needs overlapping hours with US,Great culture and People support for open source work life balance good people,11/2/14,RHT,www.redhat.com,2016
107,4.3,94,Turner Construction, Subsidiary or Business Segment,3.9,5001 to 10000 employees,10/31/15, 1902, Construction, 2.8,280,"New York, NY",10,14,710,76,83, $10+ billion (USD) per year,Can be some pretty long hours but I think that s just an all around industry issue Work Life Balance doesn t really exist,Great people to work with everyone is very approachable Amazing company great benefits treat employees well,11/2/14,,www.turnerconstruction.com,2016
197,4.1,95,Workday, Company - Public (WDAY) ,4.0,10000+ employees,10/31/15, 2005, Enterprise Software & Network Solutions, 2.8,794,"Pleasanton, CA",29,16,1117,55,75, $2 to $5 billion (USD) per year,Proprietary language might not carry over well into different career paths Pleasanton is far away for many employees in the city or south north bay,Work life balance amp employee well being is empahsised Great company with a great culture,11/2/14,WDAY,www.workday.com,2016
410,4.3,91,Genentech, 1976,3.9,10000+ employees,10/31/15,, Subsidiary or Business Segment, 3.1,706,"South San Francisco, CA",11,20,1934,69,74, Biotech & Pharmaceuticals,Work life balance varies greatly depending on your function or manager Hard to find opportunities for full time,Great benefits including good bonuses Amazing company to work for work life balance couldn t be better,11/2/14,,www.gene.com,2016
136,4.5,82,F5 Networks, Company - Public (FFIV) ,3.9,5001 to 10000 employees,10/31/15, 1996, Computer Hardware & Software, 3.1,259,"Seattle, WA",29,16,782,55,74, $1 to $2 billion (USD) per year,Management struggling to migrate to cloud business model from datacenter centric buisness Layers upon layers of middle management,Flexible working hours with a good work life balance Great benefits family plans for HDHP health are at no monthly cost to the employee,11/2/14,FFIV,www.f5.com,2016
719,4.6,96,Salesforce, Company - Public (CRM) ,4.3,10000+ employees,10/31/15, 1999, Computer Hardware & Software, 3.2,"5,489","San Francisco, CA",9,5,5124,86,86, $10+ billion (USD) per year,Difficult to maintain work life balance There is no cons for working here,Salesforce is really a healthy organization The work life balance is amazing,11/2/14,CRM,www.salesforce.com,2016
147,4.4,77,Akamai, Company - Public (AKAM) ,3.4,5001 to 10000 employees,10/31/15, 1998, IT Services, 3.1,557,"Cambridge, MA",23,14,348,63,64, $2 to $5 billion (USD) per year,Work Life Balance could be better no cons to say its great company,Best place to work work life balance Amazing work and great work culture,11/2/14,AKAM,www.akamai.com,2016
187,3.4,95,Slalom, Company - Private,4.3,5001 to 10000 employees,10/31/15, 2001, Consulting, 2.8,983,"Seattle, WA",15,8,1257,77,84, $1 to $2 billion (USD) per year,Lower salary compared to market industry Some roles can be more staff aug rather than consulting Our current 401k match is 50 of contributions up to 6 of your salary in total,Higher management really care about your work life balance Collaborative space with great people,11/2/14,,www.slalom.com,2016
207,4.0,92,Wegmans Food Markets, Company - Private,4.0,10000+ employees,10/31/15, 1916, Grocery Stores & Supermarkets, 2.7,565,"Rochester, NY",14,18,2202,68,82, $5 to $10 billion (USD) per year,I only left to secure a full time position in my current field Not a lot of upward mobility for part time employees,The allow for very flexible scheduling flexible hours and mostly nice people,11/2/14,,jobs.wegmans.com,2016
174,4.4,94,Paycom, Company - Public (PAYC) ,4.5,1001 to 5000 employees,10/31/15, 1998, Enterprise Software & Network Solutions, 3.0,668,"Oklahoma City, OK",36,17,1178,47,86, $100 to $500 million (USD) per year,Work Life balance is a little tough Long hours other similar jobs can be done from working at home with secured laptops,Great benefits awesome communication with the HR department There are many perks for the employees including catered lunches and a gym,11/2/14,PAYC,www.paycom.com,2016
104,2.9,89,Vivint Solar, Company - Public (VSLR) ,3.9,1001 to 5000 employees,10/31/15, 2011, Energy, 2.2,125,"Lehi, UT",19,19,636,62,73, $50 to $100 million (USD) per year, Lead generation through door to door,VIVINT solar has figured out what it takes to be the top company in such a booming industry Free lunch,11/2/14,VSLR,www.vivintsolar.com,2016
159,4.2,86,Twitter, Company - Public (TWTR) ,4.0,1001 to 5000 employees,10/31/15, 2006, Internet, 3.0,881,"San Francisco, CA",36,24,781,40,82, $2 to $5 billion (USD) per year,Work life balance depends on your team growing pains that come along with any company that is growing at rapid speed,Good culture focus on work life balance with nice people around you Smart people very good technology,11/2/14,TWTR,www.twitter.com,2016
2303,4.5,91,Apple, Company - Public (AAPL) ,4.0,10000+ employees,10/31/15, 1976, Computer Hardware & Software, 3.0,"7,031","Cupertino, CA",15,20,14921,65,77, $10+ billion (USD) per year,Work life balance is non existent working in a mall with long hours,Great company with great benefits It s a really fun work environment,11/2/14,AAPL,www.apple.com,2016
147,4.2,82,QuikTrip, Company - Private,3.7,5001 to 10000 employees,10/31/15, 1958, Convenience Stores & Truck Stops, 2.3,314,"Tulsa, OK",6,12,1409,82,70, $1 to $2 billion (USD) per year,there are no breaks while working so you have to find time for yourself to eat and drink Part time Clerks don t get many benefits vs that of full time workers,Great pay fast paced good benefits Good pay for the convenience store industry,11/2/14,,www.quiktrip.com,2016
152,3.6,92,Protiviti, Company - Public,3.8,1001 to 5000 employees,10/31/15, 2002, Consulting, 2.8,643,"Menlo Park, CA",10,14,1391,76,76, $500 million to $1 billion (USD) per year,Work life balance can become blurred if you are a consultant that travels often more internal audit than management consulting,Good emphasis on work life balance Great people and culture to work with,11/2/14,,www.protiviti.com,2016
135,4.2,94,The Church of Jesus Christ of Latter-day Saints, Religious Organizations,4.0,10000+ employees,10/31/15, Nonprofit Organization, Unknown / Non-Applicable, 2.7,123,"Salt Lake City, UT",7,14,633,79,77,, Not a lot of opportunity to work full time non contingent,Great work environment and coworkers Great benefits,11/2/14,,www.churchofjesuschrist.org,2016
431,4.1,88,Delta Air Lines, Company - Public (DAL) ,4.2,10000+ employees,10/31/15, 1928, Airlines, 3.0,"2,721","Atlanta, GA",7,17,2588,76,86, $10+ billion (USD) per year,Specific co op position did not lead into full time opportunities for a similar position At the time Ready Reserve was 5 hours 5 days a week,Flight benefits are absolutely great travel benefits and corporate culture,11/2/14,DAL,www.deltajobs.net/career_destinations.htm,2016
293,4.4,90,Memorial Sloan Kettering, Nonprofit Organization,3.9,10000+ employees,10/31/15, 1884, Health Care Services & Hospitals, 3.0,542,"New York, NY",14,18,1261,68,76, $2 to $5 billion (USD) per year,Wished they were more MSK locations in Florida Easy to get lost and depressed in work if you can not find the work life balance,Great Benefits good pay great work life balance good benefits great area to work in,11/2/14,,www.mskcc.org,2016
370,4.6,97,Adobe, Company - Public (ADBE) ,4.1,10000+ employees,10/31/15, 1982, Computer Hardware & Software, 3.1,"1,072","San Jose, CA",23,15,1141,62,84, $5 to $10 billion (USD) per year,i think there is no cons from my side Some Teams does not acheive work life balance,Awesome company with great work life balance Great benefits and good work life balance,11/2/14,ADBE,www.adobe.com,2016
94,4.7,56,Riot Games, Company - Private,3.8,1001 to 5000 employees,10/31/15, 2006, Video Games, 3.2,544,"Los Angeles, CA",26,21,528,53,70, Unknown / Non-Applicable,happy work life balance can be an issue if you don t know how to handle it,Riot is a great place for gamers Cares about Rioters Riot has fantastic perks because they want to keep the talent,11/2/14,,www.riotgames.com,2016
405,4.1,97,H E B, Company - Private,4.2,10000+ employees,10/31/15, 1905, Grocery Stores & Supermarkets, 2.5,772,"San Antonio, TX",11,14,3410,75,86, $10+ billion (USD) per year,full benefits are only for full time employees Part time hours can unreliable sometimes,Treated the partners fairly and good pay Flexible schedule vacation hours for part timers,11/2/14,,www.heb.com,2016
322,4.3,84,Expedia Group, Company - Public (EXPE) ,3.9,10000+ employees,10/31/15, 1996, Internet, 2.9,"1,215","Bellevue, WA",27,17,3004,56,77, $5 to $10 billion (USD) per year,If you are able to then you can have a good work life balance but it is tricky for many people ,Work Life Balance Not Complaisant Innovative Great work environment and leadership,11/2/14,EXPE,www.lifeatexpedia.com,2016
127,4.0,97,Power Home Remodeling, Company - Private,4.6,1001 to 5000 employees,10/31/15, 1992, Construction, 2.4,378,"Chester, PA",19,17,1644,64,91, $500 million to $1 billion (USD) per year,The schedule can be very demanding at times with late nights so a work life balance can be tricky the only downside is the long hours but that s about it,Amazing earning potential just an overall great place to work This is the most positive work environment that I have ever come across in all my years of employment,11/2/14,,www.powerhrg.com,2016
118,4.3,77,MINDBODY, Company - Private,3.5,1001 to 5000 employees,10/31/15, 2001, Computer Hardware & Software, 2.7,256,"San Luis Obispo, CA",20,14,603,66,60, Unknown / Non-Applicable,Lots of growing pains in all departments I don t think he really falls in line with the core values anymore,Commitment to work life balance Values The core values of the company make you feel warm and fuzzy inside,11/2/14,,www.mindbodyonline.com,2016
321,4.5,91,Southwest Airlines, Company - Public (LUV) ,4.3,10000+ employees,, 1967, Airlines, 2.6,"1,133","Dallas, TX",8,12,1777,80,84, $10+ billion (USD) per year,Sometimes there s mandatory overtime but they make you aware of that going in The airline doesn t fly to Asia or Europe,Great company culture with great benefits Flight Benefits amp other travel benefits it s such an awesome perk to be able to jump on a plane anytime I need without too much hassle,,LUV,www.southwest.com,2010
113,4.8,99,Bain & Company, Company - Private,4.6,5001 to 10000 employees,, 1973, Consulting, 3.6,"1,203","Boston, MA",7,18,2679,75,94, $2 to $5 billion (USD) per year,Client service model can mean long hours Work life balance pode melhorar,Great people amp team A Bainie never lets another Bainie fail World class professional development,,,www.bain.com,2010
238,4.8,97,McKinsey & Company, Company - Private,4.5,10000+ employees,, 1926, Consulting, 3.8,"2,214","New York, NY",13,21,3586,66,91, Unknown / Non-Applicable,Can require long hours at times Work life balance is absolutely brutal,Working with incredibly smart people who are always pushing you to get to a better answer Great people truly global opportunities,,,www.mckinsey.com,2010
156,4.3,95,In-N-Out Burger, Company - Private,4.3,10000+ employees,10/31/15, 1948, Fast-Food & Quick-Service Restaurants, 2.3,408,"Irvine, CA",7,15,1414,78,88, $100 to $500 million (USD) per year,fast paced environment you are not off the shift until the manager says so You have to work your way into a full time position,its a good company great pay flexible schedules Fast paced work environment with good pay,11/2/14,,www.in-n-out.com,2016
251,4.8,91,World Wide Technology, Company - Private,3.8,5001 to 10000 employees,10/31/15, 1990, Computer Hardware & Software, 2.8,180,"Maryland Heights, MO",24,13,896,63,72, $10+ billion (USD) per year,It is seeming to get a little bit better as of late but it is visible on the floor that not everyone is a fit for WWT Wait that there job i understand the the core values but that also is a funny subject,WWT has great people who work hard but also are fun to be around Consistent messaging around leadership and Core Values,11/2/14,,www.wwt.com,2016
192,3.7,66,Eastman, Company - Public (EMN) ,3.6,10000+ employees,10/31/15, 1920, Chemical Manufacturing, 3.0,187,"Kingsport, TN",3,16,1528,81,66, $5 to $10 billion (USD) per year,Decision making is a very lengthy process an employee needs to have a champion to have a career Small town large company transitioning to global company is difficult,Nice inclusive culture with good work life balance Work environment with peers great,11/2/14,EMN,www.eastman.com,2016
216,4.7,99,Zillow, Company - Public (Z) ,3.9,1001 to 5000 employees,10/31/15, 2005, Real Estate, 2.9,670,"Seattle, WA",31,14,750,55,72, $500 million to $1 billion (USD) per year,Very little work life balance in sales positions Then upper management says asks why security hasn t solved for X problem,We also get a lot of vacation time which is nice as Zillow really cares about it s employee s Work Life balance You can t deny that Zillow has pretty great benefits,11/2/14,Z,www.zillow.com,2016
176,4.3,92,Nestlé Purina U.S., 1894,4.2,10000+ employees,10/31/15,, Subsidiary or Business Segment, 3.1,453,"Saint Louis, MO",17,19,729,64,85, Consumer Products Manufacturing,Could have a better Work Life balance Long hours sometimes they can force you to stay extra hours to cover,There is an excellent work life balance Bringing well behaved pets to work is a huge perk,11/2/14,,www.nestlepurinacareers.com,2016
1243,4.6,92,Google, Company - Public (GOOG) ,4.4,10000+ employees,10/31/15, 1998, Internet, 3.3,"9,869","Mountain View, CA",16,23,9301,61,86, $10+ billion (USD) per year,Work life balance is questionable It s a big company with inexperienced management,It s great they always have free food Very smart people with great work life balance,11/2/14,GOOG,www.google.com,2016
167,4.7,94,Boston Consulting Group, Company - Private,4.2,Unknown,10/31/15, 1963, Consulting, 3.7,"1,600","Boston, MA",12,17,2186,71,83, $5 to $10 billion (USD) per year,Tough work life balance typical to consulting Long hours same as any top tier consulting firm,Working with Wonderful smart people very supportive culture with great people that want to help you grow and succeed,11/2/14,,www.bcg.com,2016
319,4.7,97,LinkedIn, 2003,4.3,10000+ employees,10/31/15,, Subsidiary or Business Segment, 3.0,"1,657","Mountain View, CA",32,15,2519,53,84, Internet,High targets work life balance little visibility into how decisions are made by higher management After awhile you see how poorly trained some of the middle management it,You can have a very good work life balance Smart colleagues challenging problems to solve lots of free food,11/2/14,,www.linkedin.com,2016
488,4.7,91,Facebook, Company - Public (FB) ,4.4,10000+ employees,10/31/15, 2004, Internet, 3.1,"5,197","Menlo Park, CA",21,22,1444,57,87, $10+ billion (USD) per year,Work life balance can be better sometimes long hours and disconnect to overall strategy,Free food great atmosphere like a university campus Working with really smart people,11/2/14,FB,www.facebook.com,2016
104,4.6,98,HubSpot, Company - Public (HUBS) ,4.7,1001 to 5000 employees,10/31/15, 2006, Computer Hardware & Software, 3.3,867,"Cambridge, MA",23,15,976,62,96, $100 to $500 million (USD) per year,Tough to strike a work life balance sometimes Fast growth creates some growing pains like needing to develop new managers leaders,unlimited vacation PTO use good judgement Good focus on work life balance,11/2/14,HUBS,www.hubspot.com,2016
1355,3.4,35,State Farm, Company - Private,3.1,10000+ employees,, 1922, Insurance Carriers, 2.6,"2,001","Bloomington, IL",12,17,8339,71,44, $10+ billion (USD) per year,Pay is not the best but the work life balance makes up for it there are no benefits like medical dental or vision,Great Benefits Great People to work with work life balance is great here,,,www.statefarm.com,2011
113,4.8,99,Bain & Company, Company - Private,4.6,5001 to 10000 employees,10/31/15, 1973, Consulting, 3.6,"1,203","Boston, MA",7,18,2679,75,94, $2 to $5 billion (USD) per year,Client service model can mean long hours Work life balance pode melhorar,Great people amp team A Bainie never lets another Bainie fail World class professional development,11/2/14,,www.bain.com,2016
370,4.6,97,Adobe, Company - Public (ADBE) ,4.1,10000+ employees,, 1982, Computer Hardware & Software, 3.1,"1,072","San Jose, CA",23,15,1141,62,84, $5 to $10 billion (USD) per year,i think there is no cons from my side Some Teams does not acheive work life balance,Awesome company with great work life balance Great benefits and good work life balance,,ADBE,www.adobe.com,2011
224,4.1,81,REI, Company - Private,3.8,5001 to 10000 employees,, 1938, Sporting Goods Stores, 2.4,451,"Kent, WA",14,12,1568,74,77, $2 to $5 billion (USD) per year,They keep expenses down by not providing full time work for most of the staff When you are working part time you cannot expect large paychecks,Great coworkers and management really does a good job of working with you to create a satisfying work life balance great company with great people,,,www.rei.com,2011
719,4.6,96,Salesforce, Company - Public (CRM) ,4.3,10000+ employees,, 1999, Computer Hardware & Software, 3.2,"5,489","San Francisco, CA",9,5,5125,86,86, $10+ billion (USD) per year,Difficult to maintain work life balance There is no cons for working here,Salesforce is really a healthy organization The work life balance is amazing,,CRM,www.salesforce.com,2011
338,4.0,68,Ford Motor Company, Company - Public (F) ,3.9,10000+ employees,, 1901, Transportation Equipment Manufacturing, 2.9,"1,024","Dearborn, MI",8,20,4230,72,78, $10+ billion (USD) per year,Hard rigorous work long hours not for the faint of heart Work life balance can be a challenge if you are assigned a hot project,Good work life balance amp working culture Good benefits good work environment,,F,www.ford.com,2011
225,4.3,83,Turner Broadcasting, Subsidiary or Business Segment,3.9,5001 to 10000 employees,, 1970, TV Broadcast & Cable Networks, 2.8,330,"Atlanta, GA",15,21,1142,64,80, $500 million to $1 billion (USD) per year,Some team s have unrealistic expectations of their employees and it can lead to poor work life balance Some of the tech was decided by upper management with no tech experience,The company has great benefits and great people Incredible culture and work life balance,,,www.turner.com,2011
410,4.3,91,Genentech, 1976,3.9,10000+ employees,,, Subsidiary or Business Segment, 3.1,706,"South San Francisco, CA",11,20,1934,69,74, Biotech & Pharmaceuticals,Work life balance varies greatly depending on your function or manager Hard to find opportunities for full time,Great benefits including good bonuses Amazing company to work for work life balance couldn t be better,,,www.gene.com,2011
